FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,INTERSECTION,Intersection (DESC),TY_ROAD_ACCIDENT,Road accident type,RESULT,Result (DESC),PERSON_CLASS,Person class,AGE,Age (DESC),SEX,Sex (DESC),MONTH,Month (DESC),TIME_PERIOD,Observation
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2013,2027
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2014,1918
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2015,1984
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2016,1958
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2017,2009
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2018,1950
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2019,1882
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2020,1202
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2021,1558
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2022,1832
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2023,1794
A,Annual,ITD2,Provincia Autonoma Trento,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2024,1758
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2010,301
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2011,282
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2012,270
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2013,220
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2014,244
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2015,245
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2016,265
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2017,212
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2018,236
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2019,261
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2020,177
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2021,217
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2022,236
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2023,208
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2024,210
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,49
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,33
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,64
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,36
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,38
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,30
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,36
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,49
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,35
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,37
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,25
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,25
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,46
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,62
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,29
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,46
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,54
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,42
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,43
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,43
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,40
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,43
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,40
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,40
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,38
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,27
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,43
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,39
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,39
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,30
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2010,396
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2011,369
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2012,376
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2013,299
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2014,325
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2015,315
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2016,344
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2017,301
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2018,311
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2019,336
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2020,229
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2021,285
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2022,321
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2023,309
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2024,269
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2010,15868
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2011,15808
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2012,14531
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2013,13792
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2014,13921
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2015,13964
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2016,13962
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2017,13866
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2018,14135
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2019,13800
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2020,9787
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2021,12481
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2022,13024
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2023,12609
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2024,12740
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,4786
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,4506
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,4343
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,3956
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,4274
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,3981
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,3953
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,3932
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,3956
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,3724
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,2318
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,3058
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,3078
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,3212
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,3301
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,1206
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,1203
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,1120
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,1233
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,1317
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,1211
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,1227
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,1186
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,1223
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,1298
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,814
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,973
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,1184
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,1173
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,1180
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2010,21860
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2011,21517
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2012,19994
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2013,18981
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2014,19512
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2015,19156
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2016,19142
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2017,18984
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2018,19314
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2019,18822
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2020,12919
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2021,16512
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2022,17286
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2023,16994
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2024,17221
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2010,16169
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2011,16090
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2012,14801
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2013,14012
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2014,14165
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2015,14209
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2016,14227
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2017,14078
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2018,14371
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2019,14061
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2020,9964
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2021,12698
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2022,13260
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2023,12817
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2024,12950
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,4835
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,4539
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,4407
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,3992
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,4312
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,4011
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,3989
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,3981
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,3991
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,3761
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,2343
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,3083
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,3124
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,3274
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,3330
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,1252
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,1257
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,1162
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,1276
A,Annual,ITD3,Veneto,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,1360
