FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),AGE,Age (DESC),TIME_PERIOD,Observation
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,47.1
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,51.7
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,51.1
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,52.7
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,48.6
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,46.9
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,43.8
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,49
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,47.5
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,42.9
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,41.5
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,43.7
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,42.1
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,38.8
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_15,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: until 15 minutes,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,49.6
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,17.1
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,15.3
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,12.3
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,12.8
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,17.5
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,13.6
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,14.6
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,10.6
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,13.9
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,15.1
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,11.6
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,15.3
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,13.1
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,9.2
A,Annual,ITF5,Basilicata,15_EMPL_MOVT_31,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: 31 minutes and over,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,11.8
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,10.2
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,14.5
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,16.7
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,14.4
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,14.9
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,14.4
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,13.5
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,12.7
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,15.1
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,12.6
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,16.6
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,14
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,14.8
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,17.2
A,Annual,ITF6,Calabria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,14.2
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,89.3
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,84.6
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,83.3
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,84.8
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,84.5
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,84.8
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,85.8
A,Annual,ITF6,Calabria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,85.9
